in s,C1 in V
2.8627150E-01,4.086908E-01
2.8628981E-01,2.800592E-01
2.8630812E-01,1.585992E-01
2.8632643E-01,5.636536E-02
2.8634474E-01,-3.060974E-02
2.8636306E-01,-9.835876E-02
2.8638137E-01,-1.528326E-01
2.8639968E-01,-1.888434E-01
2.8641799E-01,-2.044073E-01
2.8643630E-01,-1.975409E-01
2.8645462E-01,-1.737372E-01
2.8647293E-01,-1.377264E-01
2.8649124E-01,-9.393372E-02
2.8650955E-01,-3.701843E-02
2.8652786E-01,3.607117E-02
2.8654618E-01,1.158746E-01
2.8656449E-01,1.888116E-01
2.8658280E-01,2.403864E-01
2.8660111E-01,2.643427E-01
2.8661942E-01,2.648004E-01
2.8663774E-01,2.501520E-01
2.8665605E-01,2.240594E-01
2.8667436E-01,1.914056E-01
2.8669267E-01,1.521906E-01
2.8671098E-01,1.119073E-01
2.8672930E-01,7.971130E-02
2.8674761E-01,5.804382E-02
2.8676592E-01,4.080139E-02
2.8678423E-01,1.730286E-02
2.8680254E-01,-1.840271E-02
2.8682086E-01,-5.654968E-02
2.8683917E-01,-9.195007E-02
2.8685748E-01,-1.191107E-01
2.8687579E-01,-1.369635E-01
2.8689410E-01,-1.473395E-01
2.8691242E-01,-1.552740E-01
2.8693073E-01,-1.563422E-01
2.8694904E-01,-1.441351E-01
2.8696735E-01,-1.218573E-01
2.8698566E-01,-1.024786E-01
2.8700398E-01,-1.036993E-01
2.8702229E-01,-1.390997E-01
2.8704060E-01,-2.076117E-01
2.8705891E-01,-2.935187E-01
2.8707722E-01,-3.708807E-01
2.8709554E-01,-4.273383E-01
2.8711385E-01,-4.635016E-01
2.8713216E-01,-4.897467E-01
2.8715047E-01,-5.178229E-01
2.8716878E-01,-5.498663E-01
2.8718710E-01,-5.748907E-01
2.8720541E-01,-5.812994E-01
2.8722372E-01,-5.623785E-01
2.8724203E-01,-5.304877E-01
2.8726034E-01,-4.955450E-01
2.8727866E-01,-4.673163E-01
2.8729697E-01,-4.444281E-01
2.8731528E-01,-4.219977E-01
2.8733359E-01,-3.858344E-01
2.8735190E-01,-3.168646E-01
2.8737022E-01,-2.111212E-01
2.8738853E-01,-8.203186E-02
2.8740684E-01,6.048523E-02
2.8742515E-01,1.843866E-01
2.8744346E-01,2.753290E-01
2.8746178E-01,3.281244E-01
2.8748009E-01,3.407892E-01
2.8749840E-01,3.070673E-01
2.8751671E-01,2.158197E-01
2.8753502E-01,5.972229E-02
2.8755334E-01,-1.355902E-01
2.8757165E-01,-3.246466E-01
2.8758996E-01,-4.703680E-01
2.8760827E-01,-5.480353E-01
2.8762658E-01,-5.501715E-01
2.8764490E-01,-4.865424E-01
2.8766321E-01,-3.730170E-01
2.8768152E-01,-2.221075E-01
2.8769983E-01,-5.075134E-02
2.8771814E-01,1.193842E-01
2.8773646E-01,2.530511E-01
2.8775477E-01,3.401788E-01
2.8777308E-01,3.807672E-01
2.8779139E-01,3.838190E-01
2.8780970E-01,3.529962E-01
2.8782802E-01,2.910455E-01
2.8784633E-01,1.979669E-01
2.8786464E-01,8.245789E-02
2.8788295E-01,-3.259338E-02
2.8790126E-01,-1.186530E-01
2.8791958E-01,-1.612250E-01
2.8793789E-01,-1.554266E-01
2.8795620E-01,-1.035468E-01
2.8797451E-01,-5.127563E-03
2.8799282E-01,1.213678E-01
2.8801114E-01,2.541193E-01
2.8802945E-01,3.778680E-01
2.8804776E-01,4.820856E-01
2.8806607E-01,5.615839E-01
2.8808438E-01,6.188043E-01
2.8810270E-01,6.538995E-01
2.8812101E-01,6.648859E-01
2.8813932E-01,6.497797E-01
2.8815763E-01,6.191095E-01
2.8817594E-01,5.875238E-01
2.8819426E-01,5.644830E-01
2.8821257E-01,5.402216E-01
2.8823088E-01,5.032953E-01
2.8824919E-01,4.489740E-01
2.8826750E-01,3.899225E-01
2.8828582E-01,3.400262E-01
2.8830413E-01,2.976068E-01
2.8832244E-01,2.547296E-01
2.8834075E-01,1.987299E-01
2.8835906E-01,1.317438E-01
2.8837738E-01,6.597839E-02
2.8839569E-01,1.455627E-02
2.8841400E-01,-1.977600E-02
2.8843231E-01,-3.808655E-02
2.8845062E-01,-4.876770E-02
2.8846894E-01,-5.960144E-02
2.8848725E-01,-6.845154E-02
2.8850556E-01,-6.875671E-02
2.8852387E-01,-5.181946E-02
2.8854218E-01,-1.916565E-02
2.8856050E-01,1.669250E-02
2.8857881E-01,3.881775E-02
2.8859712E-01,4.293762E-02
2.8861543E-01,3.530823E-02
2.8863374E-01,3.195129E-02
2.8865206E-01,5.010925E-02
2.8867037E-01,9.222351E-02
2.8868868E-01,1.422723E-01
2.8870699E-01,1.715692E-01
2.8872530E-01,1.633295E-01
2.8874362E-01,1.175531E-01
2.8876193E-01,5.514465E-02
2.8878024E-01,-9.400024E-03
2.8879855E-01,-6.707825E-02
2.8881686E-01,-1.268927E-01
2.8883518E-01,-2.047125E-01
2.8885349E-01,-2.936713E-01
2.8887180E-01,-3.707281E-01
2.8889011E-01,-4.038397E-01
2.8890842E-01,-3.836981E-01
2.8892674E-01,-3.235785E-01
2.8894505E-01,-2.626959E-01
2.8896336E-01,-2.340094E-01
2.8898167E-01,-2.469794E-01
2.8899998E-01,-2.816168E-01
2.8901830E-01,-3.095404E-01
2.8903661E-01,-3.188483E-01
2.8905492E-01,-3.177802E-01
2.8907323E-01,-3.246466E-01
2.8909154E-01,-3.536383E-01
2.8910986E-01,-3.989569E-01
2.8912817E-01,-4.415289E-01
2.8914648E-01,-4.641119E-01
2.8916479E-01,-4.685370E-01
2.8918310E-01,-4.679266E-01
2.8920142E-01,-4.764716E-01
2.8921973E-01,-4.966132E-01
2.8923804E-01,-5.231635E-01
2.8925635E-01,-5.370490E-01
2.8927466E-01,-5.329291E-01
2.8929298E-01,-5.059210E-01
2.8931129E-01,-4.544989E-01
2.8932960E-01,-3.809515E-01
2.8934791E-01,-2.901617E-01
2.8936622E-01,-1.827399E-01
2.8938454E-01,-7.089294E-02
2.8940285E-01,4.965149E-02
2.8942116E-01,1.540216E-01
2.8943947E-01,2.268060E-01
2.8945778E-01,2.499994E-01
2.8947610E-01,2.205499E-01
2.8949441E-01,1.437982E-01
2.8951272E-01,3.942810E-02
2.8953103E-01,-6.890930E-02
2.8954934E-01,-1.487128E-01
2.8956766E-01,-1.911322E-01
2.8958597E-01,-1.952521E-01
2.8960428E-01,-1.548163E-01
2.8962259E-01,-7.577576E-02
2.8964090E-01,3.622375E-02
2.8965922E-01,1.544794E-01
2.8967753E-01,2.564081E-01
2.8969584E-01,3.278192E-01
2.8971415E-01,3.619989E-01
2.8973246E-01,3.545221E-01
2.8975078E-01,3.046259E-01
2.8976909E-01,2.150568E-01
2.8978740E-01,8.856140E-02
2.8980571E-01,-5.654968E-02
2.8982402E-01,-1.862494E-01
2.8984234E-01,-2.893988E-01
2.8986065E-01,-3.507391E-01
2.8987896E-01,-3.666083E-01
2.8989727E-01,-3.344122E-01
2.8991558E-01,-2.510992E-01
2.8993390E-01,-1.159064E-01
2.8995221E-01,6.231628E-02
2.8997052E-01,2.535089E-01
2.8998883E-01,4.297479E-01
2.9000714E-01,5.829462E-01
2.9002546E-01,7.170709E-01
2.9004377E-01,8.315118E-01
2.9006208E-01,9.293207E-01
2.9008039E-01,9.929498E-01
2.9009870E-01,9.918817E-01
2.9011702E-01,9.201654E-01
2.9013533E-01,7.997736E-01
2.9015364E-01,6.578668E-01
2.9017195E-01,5.116876E-01
2.9019026E-01,3.700861E-01
2.9020858E-01,2.446588E-01
2.9022689E-01,1.421198E-01
2.9024520E-01,5.911194E-02
2.9026351E-01,-1.687683E-02
2.9028182E-01,-8.111633E-02
2.9030014E-01,-1.232306E-01
2.9031845E-01,-1.429144E-01
2.9033676E-01,-1.430670E-01
2.9035507E-01,-1.355902E-01
2.9037338E-01,-1.372687E-01
2.9039170E-01,-1.493231E-01
2.9041001E-01,-1.571051E-01
2.9042832E-01,-1.384894E-01
2.9044663E-01,-8.416809E-02
2.9046494E-01,8.233643E-04
2.9048326E-01,8.901917E-02
2.9050157E-01,1.590570E-01
2.9051988E-01,2.004083E-01
2.9053819E-01,2.133783E-01
2.9055650E-01,2.054437E-01
2.9057482E-01,1.834711E-01
2.9059313E-01,1.514276E-01
2.9061144E-01,1.117548E-01
2.9062975E-01,6.933533E-02
2.9064806E-01,2.600037E-02
2.9066638E-01,-2.816833E-02
2.9068469E-01,-7.974304E-02
2.9070300E-01,-1.262823E-01
2.9072131E-01,-1.615302E-01
2.9073962E-01,-1.859442E-01
2.9075794E-01,-2.060858E-01
2.9077625E-01,-2.314154E-01
2.9079456E-01,-2.613226E-01
2.9081287E-01,-2.909247E-01
2.9083118E-01,-3.026740E-01
2.9084950E-01,-2.849738E-01
2.9086781E-01,-2.408759E-01
2.9088612E-01,-1.864020E-01
2.9090443E-01,-1.432196E-01
2.9092274E-01,-1.177374E-01
2.9094106E-01,-1.107184E-01
2.9095937E-01,-1.181952E-01
2.9097768E-01,-1.346747E-01
2.9099599E-01,-1.632086E-01
2.9101430E-01,-2.092902E-01
2.9103262E-01,-2.758185E-01
2.9105093E-01,-3.556219E-01
2.9106924E-01,-4.444281E-01
2.9108755E-01,-5.370490E-01
2.9110586E-01,-6.240240E-01
2.9112418E-01,-6.955878E-01
2.9114249E-01,-7.399908E-01
2.9116080E-01,-7.550970E-01
2.9117911E-01,-7.416693E-01
2.9119742E-01,-6.965033E-01
2.9121574E-01,-6.191412E-01
2.9123405E-01,-5.137030E-01
2.9125236E-01,-3.917853E-01
2.9127067E-01,-2.704779E-01
2.9128898E-01,-1.563422E-01
2.9130730E-01,-5.059875E-02
2.9132561E-01,5.941711E-02
2.9134392E-01,1.726373E-01
2.9136223E-01,2.844843E-01
2.9138054E-01,3.803094E-01
2.9139886E-01,4.344781E-01
2.9141717E-01,4.193719E-01
2.9143548E-01,3.313287E-01
2.9145379E-01,1.866754E-01
2.9147210E-01,1.821838E-02
2.9149042E-01,-1.368109E-01
2.9150873E-01,-2.584235E-01
2.9152704E-01,-3.432623E-01
2.9154535E-01,-3.887335E-01
2.9156366E-01,-3.858344E-01
2.9158198E-01,-3.278510E-01
2.9160029E-01,-2.189032E-01
2.9161860E-01,-8.309998E-02
2.9163691E-01,5.804382E-02
2.9165522E-01,1.688226E-01
2.9167354E-01,2.356561E-01
2.9169185E-01,2.603754E-01
2.9171016E-01,2.518304E-01
2.9172847E-01,2.202448E-01
2.9174678E-01,1.726373E-01
2.9176510E-01,1.122125E-01
2.9178341E-01,4.522644E-02
2.9180172E-01,-2.114929E-02
2.9182003E-01,-6.845154E-02
2.9183834E-01,-8.386292E-02
2.9185666E-01,-6.448425E-02
2.9187497E-01,-8.179321E-03
2.9189328E-01,7.070862E-02
2.9191159E-01,1.613458E-01
2.9192990E-01,2.533563E-01
2.9194822E-01,3.417047E-01
2.9196653E-01,4.237970E-01
2.9198484E-01,4.945978E-01
2.9200315E-01,5.533441E-01
2.9202146E-01,5.972894E-01
2.9203978E-01,6.241449E-01
2.9205809E-01,6.333002E-01
2.9207640E-01,6.230768E-01
2.9209471E-01,5.966791E-01
2.9211302E-01,5.536493E-01
2.9213134E-01,4.932245E-01
2.9214965E-01,4.125055E-01
2.9216796E-01,3.212579E-01
2.9218627E-01,2.277216E-01
2.9220458E-01,1.427301E-01
2.9222290E-01,6.765686E-02
2.9224121E-01,5.401001E-03
2.9225952E-01,-4.129089E-02
2.9227783E-01,-6.021179E-02
2.9229614E-01,-5.700745E-02
2.9231446E-01,-4.205383E-02
2.9233277E-01,-2.893127E-02
2.9235108E-01,-2.771057E-02
2.9236939E-01,-4.159607E-02
2.9238770E-01,-6.158508E-02
2.9240602E-01,-7.333435E-02
2.9242433E-01,-7.165588E-02
2.9244264E-01,-6.295837E-02
2.9246095E-01,-5.044617E-02
2.9247926E-01,-4.464783E-02
2.9249758E-01,-4.861511E-02
2.9251589E-01,-5.426086E-02
2.9253420E-01,-4.800476E-02
2.9255251E-01,-2.633728E-02
2.9257082E-01,9.063110E-03
2.9258914E-01,3.790222E-02
2.9260745E-01,4.888855E-02
2.9262576E-01,4.659973E-02
2.9264407E-01,4.354797E-02
2.9266238E-01,4.858337E-02
2.9268070E-01,6.079041E-02
2.9269901E-01,5.911194E-02
2.9271732E-01,2.523743E-02
2.9273563E-01,-4.556335E-02
2.9275394E-01,-1.186530E-01
2.9277226E-01,-1.679388E-01
2.9279057E-01,-1.786200E-01
2.9280888E-01,-1.598517E-01
2.9282719E-01,-1.412360E-01
2.9284550E-01,-1.416937E-01
2.9286382E-01,-1.648871E-01
2.9288213E-01,-1.893011E-01
2.9290044E-01,-1.952521E-01
2.9291875E-01,-1.830450E-01
2.9293706E-01,-1.740424E-01
2.9295538E-01,-1.897589E-01
2.9297369E-01,-2.364508E-01
2.9299200E-01,-2.961127E-01
2.9301031E-01,-3.414313E-01
2.9302862E-01,-3.576056E-01
2.9304694E-01,-3.518073E-01
2.9306525E-01,-3.490607E-01
2.9308356E-01,-3.714911E-01
2.9310187E-01,-4.206244E-01
2.9312018E-01,-4.787604E-01
2.9313850E-01,-5.201117E-01
2.9315681E-01,-5.315558E-01
2.9317512E-01,-5.126349E-01
2.9319343E-01,-4.764716E-01
2.9321174E-01,-4.314581E-01
2.9323006E-01,-3.731696E-01
2.9324837E-01,-2.965704E-01
2.9326668E-01,-1.938788E-01
2.9328499E-01,-7.196106E-02
2.9330330E-01,6.399475E-02
2.9332162E-01,1.839288E-01
2.9333993E-01,2.638849E-01
2.9335824E-01,2.911981E-01
2.9337655E-01,2.641901E-01
2.9339486E-01,1.825555E-01
2.9341318E-01,5.987488E-02
2.9343149E-01,-8.798279E-02
2.9344980E-01,-2.269904E-01
2.9346811E-01,-3.396002E-01
2.9348642E-01,-3.936163E-01
2.9350474E-01,-3.743903E-01
2.9352305E-01,-2.797858E-01
2.9354136E-01,-1.331488E-01
2.9355967E-01,4.370056E-02
2.9357798E-01,2.139886E-01
2.9359630E-01,3.508600E-01
2.9361461E-01,4.427179E-01
2.9363292E-01,4.811700E-01
2.9365123E-01,4.582819E-01
2.9366954E-01,3.696283E-01
2.9368786E-01,2.229913E-01
2.9370617E-01,3.042542E-02
2.9372448E-01,-1.725165E-01
2.9374279E-01,-3.524176E-01
2.9376110E-01,-4.918829E-01
2.9377942E-01,-5.759589E-01
2.9379773E-01,-5.916754E-01
2.9381604E-01,-5.336920E-01
2.9383435E-01,-4.078070E-01
2.9385266E-01,-2.355353E-01
2.9387098E-01,-4.541077E-02
2.9388929E-01,1.433405E-01
2.9390760E-01,3.047784E-01
2.9392591E-01,4.408868E-01
2.9394422E-01,5.653986E-01
2.9396254E-01,6.871637E-01
2.9398085E-01,8.003839E-01
2.9399916E-01,8.952936E-01
2.9401747E-01,9.483942E-01
2.9403578E-01,9.380182E-01
2.9405410E-01,8.714899E-01
2.9407241E-01,7.742914E-01
2.9409072E-01,6.609186E-01
2.9410903E-01,5.312189E-01
2.9412734E-01,3.743585E-01
2.9414566E-01,1.994928E-01
2.9416397E-01,2.310120E-02
2.9418228E-01,-1.278082E-01
2.9420059E-01,-2.442328E-01
2.9421890E-01,-3.260199E-01
2.9423722E-01,-3.772894E-01
2.9425553E-01,-4.110114E-01
2.9427384E-01,-4.284064E-01
2.9429215E-01,-4.253546E-01
2.9431046E-01,-3.879706E-01
2.9432878E-01,-3.075568E-01
2.9434709E-01,-1.868597E-01
2.9436540E-01,-4.266418E-02
2.9438371E-01,1.065668E-01
2.9440202E-01,2.312311E-01
2.9442034E-01,3.175958E-01
2.9443865E-01,3.667291E-01
2.9445696E-01,3.813776E-01
2.9447527E-01,3.648981E-01
2.9449358E-01,3.177484E-01
2.9451190E-01,2.452692E-01
2.9453021E-01,1.592096E-01
2.9454852E-01,7.681213E-02
2.9456683E-01,1.943909E-02
2.9458514E-01,-9.094849E-03
2.9460346E-01,-6.806030E-03
2.9462177E-01,3.264771E-03
2.9464008E-01,-4.364624E-03
2.9465839E-01,-4.190125E-02
2.9467670E-01,-9.927429E-02
2.9469502E-01,-1.584784E-01
2.9471333E-01,-1.979987E-01
2.9473164E-01,-2.063910E-01
2.9474995E-01,-1.902167E-01
2.9476826E-01,-1.676337E-01
2.9478658E-01,-1.467291E-01
2.9480489E-01,-1.227728E-01
2.9482320E-01,-8.309998E-02
2.9484151E-01,-2.130188E-02
2.9485982E-01,4.522644E-02
2.9487814E-01,8.322083E-02
2.9489645E-01,7.604919E-02
2.9491476E-01,2.188049E-02
2.9493307E-01,-6.799377E-02
2.9495138E-01,-1.584784E-01
2.9496970E-01,-2.501837E-01
2.9498801E-01,-3.382269E-01
2.9500632E-01,-4.299323E-01
2.9502463E-01,-5.266730E-01
2.9504294E-01,-6.253973E-01
2.9506126E-01,-7.073370E-01
2.9507957E-01,-7.517401E-01
2.9509788E-01,-7.454840E-01
2.9511619E-01,-6.936041E-01
2.9513450E-01,-6.055609E-01
2.9515282E-01,-4.940192E-01
2.9517113E-01,-3.678290E-01
2.9518944E-01,-2.364508E-01
2.9520775E-01,-1.067511E-01
2.9522606E-01,2.706848E-02
2.9524438E-01,1.621088E-01
2.9526269E-01,2.896722E-01
2.9528100E-01,3.987726E-01
2.9529931E-01,4.727777E-01
2.9531762E-01,4.909357E-01
2.9533594E-01,4.476007E-01
2.9535425E-01,3.441461E-01
2.9537256E-01,1.865228E-01
2.9539087E-01,-1.580872E-02
2.9540918E-01,-2.332465E-01
2.9542750E-01,-4.383246E-01
2.9544581E-01,-5.935065E-01
2.9546412E-01,-6.606451E-01
2.9548243E-01,-6.295172E-01
2.9550074E-01,-5.158392E-01
2.9551906E-01,-3.548590E-01
2.9553737E-01,-1.763312E-01
2.9555568E-01,-8.637085E-03
2.9557399E-01,1.268610E-01
2.9559230E-01,2.113947E-01
2.9561062E-01,2.426752E-01
2.9562893E-01,2.182611E-01
2.9564724E-01,1.459344E-01
2.9566555E-01,3.088318E-02
2.9568386E-01,-1.069037E-01
2.9570218E-01,-2.343146E-01
2.9572049E-01,-3.301398E-01
2.9573880E-01,-3.695074E-01
2.9575711E-01,-3.455511E-01
2.9577542E-01,-2.713934E-01
2.9579374E-01,-1.647345E-01
2.9581205E-01,-3.701843E-02
2.9583036E-01,1.077875E-01
2.9584867E-01,2.498468E-01
2.9586698E-01,3.803094E-01
2.9588530E-01,4.920038E-01
2.9590361E-01,5.730280E-01
2.9592192E-01,6.200250E-01
2.9594023E-01,6.355890E-01
2.9595854E-01,6.299432E-01
2.9597686E-01,6.146844E-01
2.9599517E-01,5.951532E-01
2.9601348E-01,5.673822E-01
2.9603179E-01,5.278619E-01
2.9605010E-01,4.714044E-01
2.9606842E-01,3.958734E-01
2.9608673E-01,3.011163E-01
2.9610504E-01,1.912531E-01
2.9612335E-01,7.513367E-02
2.9614166E-01,-3.396667E-02
2.9615998E-01,-1.198737E-01
2.9617829E-01,-1.854865E-01
2.9619660E-01,-2.346198E-01
2.9621491E-01,-2.625433E-01
2.9623322E-01,-2.672736E-01
2.9625154E-01,-2.420966E-01
2.9626985E-01,-1.844183E-01
2.9628816E-01,-1.041571E-01
2.9630647E-01,-5.499268E-04
2.9632478E-01,1.082452E-01
2.9634310E-01,2.057489E-01
2.9636141E-01,2.771600E-01
2.9637972E-01,3.139337E-01
2.9639803E-01,3.215631E-01
2.9641634E-01,3.108820E-01
2.9643466E-01,2.913507E-01
2.9645297E-01,2.641901E-01
2.9647128E-01,2.216180E-01
2.9648959E-01,1.631769E-01
2.9650790E-01,1.053461E-01
2.9652622E-01,6.948792E-02
2.9654453E-01,6.903015E-02
2.9656284E-01,1.022943E-01
2.9658115E-01,1.471552E-01
2.9659946E-01,1.720270E-01
2.9661778E-01,1.561578E-01
2.9663609E-01,1.102289E-01
2.9665440E-01,5.773865E-02
2.9667271E-01,1.837097E-02
2.9669102E-01,-6.348267E-03
2.9670934E-01,-2.237000E-02
2.9672765E-01,-3.961243E-02
2.9674596E-01,-6.127991E-02
2.9676427E-01,-7.348694E-02
2.9678258E-01,-6.662048E-02
2.9680090E-01,-4.525818E-02
2.9681921E-01,-2.725281E-02
2.9683752E-01,-3.533997E-02
2.9685583E-01,-7.730164E-02
2.9687414E-01,-1.459662E-01
2.9689246E-01,-2.277533E-01
2.9691077E-01,-3.069464E-01
2.9692908E-01,-3.801886E-01
2.9694739E-01,-4.511420E-01
2.9696570E-01,-5.266730E-01
2.9698402E-01,-5.974738E-01
2.9700233E-01,-6.478278E-01
2.9702064E-01,-6.542365E-01
2.9703895E-01,-6.023566E-01
2.9705726E-01,-5.048529E-01
2.9707558E-01,-3.919379E-01
2.9709389E-01,-2.860419E-01
2.9711220E-01,-1.893011E-01
2.9713051E-01,-9.866394E-02
2.9714882E-01,-1.312866E-03
2.9716714E-01,9.878479E-02
2.9718545E-01,1.943048E-01
2.9720376E-01,2.719720E-01
2.9722207E-01,3.139337E-01
2.9724038E-01,3.114923E-01
2.9725870E-01,2.663263E-01
2.9727701E-01,1.880487E-01
2.9729532E-01,8.367859E-02
2.9731363E-01,-5.319275E-02
2.9733194E-01,-2.204291E-01
2.9735026E-01,-4.189459E-01
2.9736857E-01,-6.145636E-01
2.9738688E-01,-7.404486E-01
2.9740519E-01,-7.615057E-01
2.9742350E-01,-6.784979E-01
2.9744182E-01,-5.222479E-01
2.9746013E-01,-3.241888E-01
2.9747844E-01,-1.104132E-01
2.9749675E-01,1.013788E-01
2.9751506E-01,2.753290E-01
2.9753338E-01,3.914484E-01
2.9755169E-01,4.375299E-01
2.9757000E-01,4.109796E-01
2.9758831E-01,3.157648E-01
2.9760662E-01,1.607355E-01
2.9762494E-01,-4.220642E-02
2.9764325E-01,-2.579657E-01
2.9766156E-01,-4.561774E-01
2.9767987E-01,-6.026617E-01
2.9769818E-01,-6.710211E-01
2.9771650E-01,-6.601874E-01
2.9773481E-01,-5.788580E-01
2.9775312E-01,-4.471747E-01
2.9777143E-01,-2.871100E-01
2.9778974E-01,-1.134650E-01
2.9780806E-01,6.307922E-02
2.9782637E-01,2.232965E-01
2.9784468E-01,3.590997E-01
2.9786299E-01,4.768976E-01
2.9788130E-01,5.844720E-01
2.9789962E-01,6.810602E-01
2.9791793E-01,7.626947E-01
2.9793624E-01,8.318170E-01
2.9795455E-01,8.852228E-01
2.9797286E-01,9.085687E-01
2.9799118E-01,8.862909E-01
2.9800949E-01,8.156427E-01
2.9802780E-01,6.984552E-01
2.9804611E-01,5.365594E-01
2.9806442E-01,3.482660E-01
2.9808274E-01,1.541742E-01
2.9810105E-01,-2.267517E-02
2.9811936E-01,-1.583258E-01
2.9813767E-01,-2.663580E-01
2.9815598E-01,-3.548590E-01
2.9817430E-01,-4.284064E-01
2.9819261E-01,-4.793707E-01
2.9821092E-01,-4.915778E-01
2.9822923E-01,-4.522101E-01
2.9824754E-01,-3.681342E-01
2.9826586E-01,-2.485052E-01
2.9828417E-01,-1.070563E-01
2.9830248E-01,5.697571E-02
2.9832079E-01,2.286371E-01
2.9833910E-01,3.873285E-01
2.9835742E-01,5.161127E-01
2.9837573E-01,5.924066E-01
2.9839404E-01,6.101068E-01
2.9841235E-01,5.814203E-01
2.9843066E-01,5.194696E-01
2.9844898E-01,4.369196E-01
2.9846729E-01,3.429254E-01
2.9848560E-01,2.600702E-01
2.9850391E-01,2.023920E-01
2.9852222E-01,1.682123E-01
2.9854054E-01,1.437982E-01
2.9855885E-01,1.158746E-01
2.9857716E-01,8.459412E-02
2.9859547E-01,5.209290E-02
2.9861378E-01,2.218567E-02
2.9863210E-01,-1.504578E-02
2.9865041E-01,-6.112732E-02
2.9866872E-01,-1.113287E-01
2.9868703E-01,-1.510016E-01
2.9870534E-01,-1.587836E-01
2.9872366E-01,-1.273505E-01
2.9874197E-01,-7.241882E-02
2.9876028E-01,-2.328552E-02
2.9877859E-01,-7.874146E-03
2.9879690E-01,-3.228821E-02
2.9881522E-01,-7.379211E-02
2.9883353E-01,-1.084296E-01
2.9885184E-01,-1.323859E-01
2.9887015E-01,-1.606146E-01
2.9888846E-01,-2.108160E-01
2.9890678E-01,-2.926031E-01
2.9892509E-01,-3.969733E-01
2.9894340E-01,-5.106512E-01
2.9896171E-01,-6.098334E-01
2.9898002E-01,-6.833807E-01
2.9899834E-01,-7.207648E-01
2.9901665E-01,-7.229010E-01
2.9903496E-01,-6.945197E-01
2.9905327E-01,-6.391302E-01
2.9907158E-01,-5.596320E-01
2.9908990E-01,-4.477850E-01
2.9910821E-01,-3.016058E-01
2.9912652E-01,-1.281134E-01
2.9914483E-01,5.316101E-02
2.9916314E-01,2.153619E-01
2.9918146E-01,3.412469E-01
2.9919977E-01,4.234918E-01
2.9921808E-01,4.649957E-01
2.9923639E-01,4.620966E-01
2.9925470E-01,4.077753E-01
2.9927302E-01,2.940973E-01
2.9929133E-01,1.192316E-01
2.9930964E-01,-1.033942E-01
2.9932795E-01,-3.403632E-01
2.9934626E-01,-5.610052E-01
2.9936458E-01,-7.175604E-01
2.9938289E-01,-7.723395E-01
2.9940120E-01,-7.268683E-01
2.9941951E-01,-6.092230E-01
2.9943782E-01,-4.512946E-01
2.9945614E-01,-2.770392E-01
2.9947445E-01,-1.082770E-01
2.9949276E-01,3.698669E-02
2.9951107E-01,1.286920E-01
2.9952938E-01,1.573785E-01
2.9954770E-01,1.216730E-01
2.9956601E-01,3.469788E-02
2.9958432E-01,-8.248962E-02
2.9960263E-01,-1.979987E-01
2.9962094E-01,-2.955023E-01
2.9963926E-01,-3.556219E-01
2.9965757E-01,-3.707281E-01
2.9967588E-01,-3.412787E-01
2.9969419E-01,-2.745978E-01
2.9971250E-01,-1.740424E-01
2.9973082E-01,-4.541077E-02
2.9974913E-01,1.058038E-01
2.9976744E-01,2.495416E-01
2.9978575E-01,3.731378E-01
2.9980406E-01,4.709467E-01
2.9982238E-01,5.443414E-01
2.9984069E-01,6.023248E-01
2.9985900E-01,6.549677E-01
2.9987731E-01,7.042535E-01
2.9989562E-01,7.427057E-01
2.9991394E-01,7.594904E-01
2.9993225E-01,7.419427E-01
2.9995056E-01,6.912836E-01
2.9996887E-01,6.139215E-01
2.9998718E-01,5.205377E-01
3.0000550E-01,4.030450E-01
3.0002381E-01,2.606805E-01
3.0004212E-01,1.000055E-01
3.0006043E-01,-5.990662E-02
3.0007874E-01,-1.874701E-01
3.0009706E-01,-2.860419E-01
3.0011537E-01,-3.457037E-01
3.0013368E-01,-3.643195E-01
3.0015199E-01,-3.402106E-01
3.0017030E-01,-2.797858E-01
3.0018862E-01,-1.922003E-01
3.0020693E-01,-9.317078E-02
3.0022524E-01,2.188049E-02
3.0024355E-01,1.431879E-01
3.0026186E-01,2.651056E-01
3.0028018E-01,3.696283E-01
3.0029849E-01,4.360040E-01
3.0031680E-01,4.515680E-01
3.0033511E-01,4.300531E-01
3.0035342E-01,3.836664E-01
3.0037174E-01,3.255304E-01
3.0039005E-01,2.655634E-01
3.0040836E-01,2.142938E-01
3.0042667E-01,1.868280E-01
3.0044498E-01,1.845392E-01
3.0046330E-01,1.915582E-01
3.0048161E-01,1.907953E-01
3.0049992E-01,1.730951E-01
3.0051823E-01,1.376947E-01
3.0053654E-01,1.024469E-01
3.0055486E-01,7.833801E-02
3.0057317E-01,5.728088E-02
3.0059148E-01,2.554260E-02
3.0060979E-01,-2.740540E-02
3.0062810E-01,-8.325256E-02
3.0064642E-01,-1.233832E-01
3.0066473E-01,-1.278082E-01
3.0068304E-01,-9.591736E-02
3.0070135E-01,-5.365051E-02
3.0071966E-01,-3.289856E-02
3.0073798E-01,-5.929626E-02
3.0075629E-01,-1.210944E-01
3.0077460E-01,-1.964728E-01
3.0079291E-01,-2.622382E-01
3.0081122E-01,-3.032843E-01
3.0082954E-01,-3.241888E-01
3.0084785E-01,-3.414313E-01
