in s,C1 in V
-5.1192960E-01,1.61133E-02
-5.1189840E-01,1.61133E-02
-5.1186720E-01,1.80664E-02
-5.1183600E-01,2.00195E-02
-5.1180480E-01,2.00195E-02
-5.1177360E-01,2.58789E-02
-5.1174240E-01,2.68555E-02
-5.1171120E-01,2.68555E-02
-5.1168000E-01,2.68555E-02
-5.1164880E-01,2.29492E-02
-5.1161760E-01,2.68555E-02
-5.1158640E-01,3.17383E-02
-5.1155520E-01,3.27148E-02
-5.1152400E-01,3.27148E-02
-5.1149280E-01,2.78320E-02
-5.1146160E-01,3.36914E-02
-5.1143040E-01,3.27148E-02
-5.1139920E-01,3.56445E-02
-5.1136800E-01,3.85742E-02
-5.1133680E-01,4.34570E-02
-5.1130560E-01,4.54102E-02
-5.1127440E-01,4.05273E-02
-5.1124320E-01,4.15039E-02
-5.1121200E-01,4.34570E-02
-5.1118080E-01,4.63867E-02
-5.1114960E-01,4.15039E-02
-5.1111840E-01,4.83398E-02
-5.1108720E-01,5.22461E-02
-5.1105600E-01,5.02930E-02
-5.1102480E-01,4.83398E-02
-5.1099360E-01,5.22461E-02
-5.1096240E-01,5.51758E-02
-5.1093120E-01,5.32227E-02
-5.1090000E-01,5.22461E-02
-5.1086880E-01,5.90820E-02
-5.1083760E-01,6.00586E-02
-5.1080640E-01,5.71289E-02
-5.1077520E-01,5.90820E-02
-5.1074400E-01,5.71289E-02
-5.1071280E-01,6.39648E-02
-5.1068160E-01,6.20117E-02
-5.1065040E-01,6.49414E-02
-5.1061920E-01,6.78711E-02
-5.1058800E-01,7.08008E-02
-5.1055680E-01,7.27539E-02
-5.1052560E-01,7.37305E-02
-5.1049440E-01,6.98242E-02
-5.1046320E-01,7.27539E-02
-5.1043200E-01,7.37305E-02
-5.1040080E-01,7.37305E-02
-5.1036960E-01,7.56836E-02
-5.1033840E-01,8.05664E-02
-5.1030720E-01,7.95898E-02
-5.1027600E-01,8.05664E-02
-5.1024480E-01,8.25195E-02
-5.1021360E-01,8.05664E-02
-5.1018240E-01,8.05664E-02
-5.1015120E-01,8.34961E-02
-5.1012000E-01,8.74023E-02
-5.1008880E-01,8.74023E-02
-5.1005760E-01,8.93555E-02
-5.1002640E-01,8.64258E-02
-5.0999520E-01,8.93555E-02
-5.0996400E-01,9.03320E-02
-5.0993280E-01,9.61914E-02
-5.0990160E-01,9.13086E-02
-5.0987040E-01,9.71680E-02
-5.0983920E-01,9.52148E-02
-5.0980800E-01,9.61914E-02
-5.0977680E-01,1.03027E-01
-5.0974560E-01,1.00098E-01
-5.0971440E-01,1.01074E-01
-5.0968320E-01,1.00098E-01
-5.0965200E-01,1.01074E-01
-5.0962080E-01,1.00098E-01
-5.0958960E-01,1.03027E-01
-5.0955840E-01,1.03027E-01
-5.0952720E-01,1.04980E-01
-5.0949600E-01,1.04980E-01
-5.0946480E-01,1.07910E-01
-5.0943360E-01,1.09863E-01
-5.0940240E-01,1.10840E-01
-5.0937120E-01,1.07910E-01
-5.0934000E-01,1.09863E-01
-5.0930880E-01,1.09863E-01
-5.0927760E-01,1.14746E-01
-5.0924640E-01,1.12793E-01
-5.0921520E-01,1.11816E-01
-5.0918400E-01,1.15723E-01
-5.0915280E-01,1.14746E-01
-5.0912160E-01,1.21582E-01
-5.0909040E-01,1.17676E-01
-5.0905920E-01,1.15723E-01
-5.0902800E-01,1.18652E-01
-5.0899680E-01,1.22559E-01
-5.0896560E-01,1.19629E-01
-5.0893440E-01,1.21582E-01
-5.0890320E-01,1.23535E-01
-5.0887200E-01,1.21582E-01
-5.0884080E-01,1.21582E-01
-5.0880960E-01,1.24512E-01
-5.0877840E-01,1.25488E-01
-5.0874720E-01,1.25488E-01
-5.0871600E-01,1.26465E-01
-5.0868480E-01,1.28418E-01
-5.0865360E-01,1.26465E-01
-5.0862240E-01,1.21582E-01
-5.0859120E-01,1.25488E-01
-5.0856000E-01,1.22559E-01
-5.0852880E-01,1.17676E-01
-5.0849760E-01,1.19629E-01
-5.0846640E-01,1.15723E-01
-5.0843520E-01,1.11816E-01
-5.0840400E-01,1.09863E-01
-5.0837280E-01,1.06934E-01
-5.0834160E-01,1.01074E-01
-5.0831040E-01,9.91211E-02
-5.0827920E-01,9.32617E-02
-5.0824800E-01,8.54492E-02
-5.0821680E-01,8.05664E-02
-5.0818560E-01,7.56836E-02
-5.0815440E-01,7.08008E-02
-5.0812320E-01,6.49414E-02
-5.0809200E-01,6.00586E-02
-5.0806080E-01,5.32227E-02
-5.0802960E-01,5.32227E-02
-5.0799840E-01,4.93164E-02
-5.0796720E-01,3.95508E-02
-5.0793600E-01,3.66211E-02
-5.0790480E-01,2.78320E-02
-5.0787360E-01,2.49023E-02
-5.0784240E-01,1.70898E-02
-5.0781120E-01,1.41602E-02
-5.0778000E-01,8.30078E-03
-5.0774880E-01,-1.46484E-03
-5.0771760E-01,-7.32422E-03
-5.0768640E-01,-1.12305E-02
-5.0765520E-01,-1.80664E-02
-5.0762400E-01,-2.29492E-02
-5.0759280E-01,-2.88086E-02
-5.0756160E-01,-3.07617E-02
-5.0753040E-01,-3.66211E-02
-5.0749920E-01,-4.54102E-02
-5.0746800E-01,-4.93164E-02
-5.0743680E-01,-5.22461E-02
-5.0740560E-01,-6.10352E-02
-5.0737440E-01,-6.20117E-02
-5.0734320E-01,-6.68945E-02
-5.0731200E-01,-7.56836E-02
-5.0728080E-01,-7.47070E-02
-5.0724960E-01,-8.54492E-02
-5.0721840E-01,-8.93555E-02
-5.0718720E-01,-9.52148E-02
-5.0715600E-01,-9.91211E-02
-5.0712480E-01,-1.04004E-01
-5.0709360E-01,-1.10840E-01
-5.0706240E-01,-1.13770E-01
-5.0703120E-01,-1.16699E-01
-5.0700000E-01,-1.18652E-01
-5.0696880E-01,-1.28418E-01
-5.0693760E-01,-1.30371E-01
-5.0690640E-01,-1.32324E-01
-5.0687520E-01,-1.34277E-01
-5.0684400E-01,-1.36230E-01
-5.0681280E-01,-1.45996E-01
-5.0678160E-01,-1.45020E-01
-5.0675040E-01,-1.45996E-01
-5.0671920E-01,-1.50879E-01
-5.0668800E-01,-1.48926E-01
-5.0665680E-01,-1.56738E-01
-5.0662560E-01,-1.56738E-01
-5.0659440E-01,-1.57715E-01
-5.0656320E-01,-1.59668E-01
-5.0653200E-01,-1.57715E-01
-5.0650080E-01,-1.63574E-01
-5.0646960E-01,-1.63574E-01
-5.0643840E-01,-1.65527E-01
-5.0640720E-01,-1.62598E-01
-5.0637600E-01,-1.63574E-01
-5.0634480E-01,-1.71387E-01
-5.0631360E-01,-1.71387E-01
-5.0628240E-01,-1.67480E-01
-5.0625120E-01,-1.71387E-01
-5.0622000E-01,-1.75293E-01
-5.0618880E-01,-1.73340E-01
-5.0615760E-01,-1.74316E-01
-5.0612640E-01,-1.73340E-01
-5.0609520E-01,-1.76270E-01
-5.0606400E-01,-1.72363E-01
-5.0603280E-01,-1.75293E-01
-5.0600160E-01,-1.75293E-01
-5.0597040E-01,-1.76270E-01
-5.0593920E-01,-1.81152E-01
-5.0590800E-01,-1.76270E-01
-5.0587680E-01,-1.82129E-01
-5.0584560E-01,-1.79199E-01
-5.0581440E-01,-1.76270E-01
-5.0578320E-01,-1.79199E-01
-5.0575200E-01,-1.80176E-01
-5.0572080E-01,-1.82129E-01
-5.0568960E-01,-1.80176E-01
-5.0565840E-01,-1.77246E-01
-5.0562720E-01,-1.79199E-01
-5.0559600E-01,-1.82129E-01
-5.0556480E-01,-1.76270E-01
-5.0553360E-01,-1.77246E-01
-5.0550240E-01,-1.86035E-01
-5.0547120E-01,-1.81152E-01
-5.0544000E-01,-1.81152E-01
-5.0540880E-01,-1.80176E-01
-5.0537760E-01,-1.81152E-01
-5.0534640E-01,-1.83105E-01
-5.0531520E-01,-1.80176E-01
-5.0528400E-01,-1.80176E-01
-5.0525280E-01,-1.78223E-01
-5.0522160E-01,-1.81152E-01
-5.0519040E-01,-1.82129E-01
-5.0515920E-01,-1.83105E-01
-5.0512800E-01,-1.80176E-01
-5.0509680E-01,-1.81152E-01
-5.0506560E-01,-1.78223E-01
-5.0503440E-01,-1.81152E-01
-5.0500320E-01,-1.79199E-01
-5.0497200E-01,-1.77246E-01
-5.0494080E-01,-1.80176E-01
-5.0490960E-01,-1.76270E-01
-5.0487840E-01,-1.80176E-01
-5.0484720E-01,-1.76270E-01
-5.0481600E-01,-1.76270E-01
-5.0478480E-01,-1.80176E-01
-5.0475360E-01,-1.80176E-01
-5.0472240E-01,-1.80176E-01
-5.0469120E-01,-1.80176E-01
-5.0466000E-01,-1.83105E-01
-5.0462880E-01,-1.80176E-01
-5.0459760E-01,-1.78223E-01
-5.0456640E-01,-1.74316E-01
-5.0453520E-01,-1.81152E-01
-5.0450400E-01,-1.74316E-01
-5.0447280E-01,-1.74316E-01
-5.0444160E-01,-1.73340E-01
-5.0441040E-01,-1.73340E-01
-5.0437920E-01,-1.77246E-01
-5.0434800E-01,-1.79199E-01
-5.0431680E-01,-1.73340E-01
-5.0428560E-01,-1.80176E-01
-5.0425440E-01,-1.76270E-01
-5.0422320E-01,-1.76270E-01
-5.0419200E-01,-1.80176E-01
-5.0416080E-01,-1.76270E-01
-5.0412960E-01,-1.79199E-01
-5.0409840E-01,-1.76270E-01
-5.0406720E-01,-1.74316E-01
-5.0403600E-01,-1.76270E-01
-5.0400480E-01,-1.77246E-01
-5.0397360E-01,-1.76270E-01
-5.0394240E-01,-1.76270E-01
-5.0391120E-01,-1.77246E-01
-5.0388000E-01,-1.76270E-01
-5.0384880E-01,-1.77246E-01
-5.0381760E-01,-1.73340E-01
-5.0378640E-01,-1.79199E-01
-5.0375520E-01,-1.77246E-01
-5.0372400E-01,-1.80176E-01
-5.0369280E-01,-1.81152E-01
-5.0366160E-01,-1.81152E-01
-5.0363040E-01,-1.82129E-01
-5.0359920E-01,-1.84082E-01
-5.0356800E-01,-1.86035E-01
-5.0353680E-01,-1.81152E-01
-5.0350560E-01,-1.79199E-01
-5.0347440E-01,-1.83105E-01
-5.0344320E-01,-1.79199E-01
-5.0341200E-01,-1.76270E-01
-5.0338080E-01,-1.76270E-01
-5.0334960E-01,-1.79199E-01
-5.0331840E-01,-1.75293E-01
-5.0328720E-01,-1.79199E-01
-5.0325600E-01,-1.74316E-01
-5.0322480E-01,-1.71387E-01
-5.0319360E-01,-1.70410E-01
-5.0316240E-01,-1.71387E-01
-5.0313120E-01,-1.68457E-01
-5.0310000E-01,-1.65527E-01
-5.0306880E-01,-1.66504E-01
-5.0303760E-01,-1.63574E-01
-5.0300640E-01,-1.61621E-01
-5.0297520E-01,-1.59668E-01
-5.0294400E-01,-1.59668E-01
-5.0291280E-01,-1.54785E-01
-5.0288160E-01,-1.51855E-01
-5.0285040E-01,-1.53809E-01
-5.0281920E-01,-1.47949E-01
-5.0278800E-01,-1.49902E-01
-5.0275680E-01,-1.46973E-01
-5.0272560E-01,-1.43066E-01
-5.0269440E-01,-1.40137E-01
-5.0266320E-01,-1.39160E-01
-5.0263200E-01,-1.39160E-01
-5.0260080E-01,-1.35254E-01
-5.0256960E-01,-1.32324E-01
-5.0253840E-01,-1.33301E-01
-5.0250720E-01,-1.28418E-01
-5.0247600E-01,-1.27441E-01
-5.0244480E-01,-1.28418E-01
-5.0241360E-01,-1.24512E-01
-5.0238240E-01,-1.22559E-01
-5.0235120E-01,-1.21582E-01
-5.0232000E-01,-1.15723E-01
-5.0228880E-01,-1.18652E-01
-5.0225760E-01,-1.12793E-01
-5.0222640E-01,-1.10840E-01
-5.0219520E-01,-1.08887E-01
-5.0216400E-01,-1.07910E-01
-5.0213280E-01,-1.04980E-01
-5.0210160E-01,-1.02051E-01
-5.0207040E-01,-1.05957E-01
-5.0203920E-01,-9.81445E-02
-5.0200800E-01,-1.02051E-01
-5.0197680E-01,-9.71680E-02
-5.0194560E-01,-9.52148E-02
-5.0191440E-01,-9.22852E-02
-5.0188320E-01,-9.32617E-02
-5.0185200E-01,-8.93555E-02
-5.0182080E-01,-8.54492E-02
-5.0178960E-01,-8.54492E-02
-5.0175840E-01,-8.74023E-02
-5.0172720E-01,-8.05664E-02
-5.0169600E-01,-8.05664E-02
-5.0166480E-01,-7.56836E-02
-5.0163360E-01,-7.56836E-02
-5.0160240E-01,-7.47070E-02
-5.0157120E-01,-7.56836E-02
-5.0154000E-01,-6.98242E-02
-5.0150880E-01,-6.49414E-02
-5.0147760E-01,-6.78711E-02
-5.0144640E-01,-6.49414E-02
-5.0141520E-01,-6.00586E-02
-5.0138400E-01,-6.10352E-02
-5.0135280E-01,-6.00586E-02
-5.0132160E-01,-6.00586E-02
-5.0129040E-01,-5.51758E-02
-5.0125920E-01,-5.22461E-02
-5.0122800E-01,-5.22461E-02
-5.0119680E-01,-5.51758E-02
-5.0116560E-01,-5.02930E-02
-5.0113440E-01,-4.93164E-02
-5.0110320E-01,-4.93164E-02
-5.0107200E-01,-4.34570E-02
-5.0104080E-01,-4.05273E-02
-5.0100960E-01,-4.63867E-02
-5.0097840E-01,-3.95508E-02
-5.0094720E-01,-3.66211E-02
-5.0091600E-01,-3.66211E-02
-5.0088480E-01,-3.95508E-02
-5.0085360E-01,-3.56445E-02
-5.0082240E-01,-3.27148E-02
-5.0079120E-01,-3.36914E-02
-5.0076000E-01,-2.58789E-02
-5.0072880E-01,-2.88086E-02
-5.0069760E-01,-2.68555E-02
-5.0066640E-01,-2.39258E-02
-5.0063520E-01,-2.49023E-02
-5.0060400E-01,-1.90430E-02
-5.0057280E-01,-2.00195E-02
-5.0054160E-01,-1.80664E-02
-5.0051040E-01,-1.80664E-02
-5.0047920E-01,-1.70898E-02
-5.0044800E-01,-1.61133E-02
-5.0041680E-01,-1.02539E-02
-5.0038560E-01,-1.61133E-02
-5.0035440E-01,-6.34766E-03
-5.0032320E-01,-8.30078E-03
-5.0029200E-01,-6.34766E-03
-5.0026080E-01,-1.46484E-03
-5.0022960E-01,4.88281E-04
-5.0019840E-01,1.46484E-03
-5.0016720E-01,-4.88281E-04
-5.0013600E-01,2.44141E-03
-5.0010480E-01,-4.88281E-04
-5.0007360E-01,3.41797E-03
-5.0004240E-01,7.32422E-03
-5.0001120E-01,1.22070E-02
-4.9998000E-01,1.41602E-02
-4.9994880E-01,1.90430E-02
-4.9991760E-01,2.00195E-02
-4.9988640E-01,2.00195E-02
-4.9985520E-01,2.49023E-02
-4.9982400E-01,2.97852E-02
-4.9979280E-01,3.56445E-02
-4.9976160E-01,3.36914E-02
-4.9973040E-01,3.66211E-02
-4.9969920E-01,4.24805E-02
-4.9966800E-01,4.93164E-02
-4.9963680E-01,5.02930E-02
-4.9960560E-01,5.02930E-02
-4.9957440E-01,5.41992E-02
-4.9954320E-01,5.81055E-02
-4.9951200E-01,5.81055E-02
-4.9948080E-01,5.90820E-02
-4.9944960E-01,6.29883E-02
-4.9941840E-01,6.68945E-02
-4.9938720E-01,6.68945E-02
-4.9935600E-01,7.08008E-02
-4.9932480E-01,6.98242E-02
-4.9929360E-01,7.27539E-02
-4.9926240E-01,7.76367E-02
-4.9923120E-01,7.56836E-02
-4.9920000E-01,8.05664E-02
-4.9916880E-01,8.44727E-02
-4.9913760E-01,8.54492E-02
-4.9910640E-01,9.03320E-02
-4.9907520E-01,9.32617E-02
-4.9904400E-01,9.81445E-02
-4.9901280E-01,9.81445E-02
-4.9898160E-01,1.01074E-01
-4.9895040E-01,9.91211E-02
-4.9891920E-01,1.04980E-01
-4.9888800E-01,1.07910E-01
-4.9885680E-01,1.07910E-01
-4.9882560E-01,1.13770E-01
-4.9879440E-01,1.17676E-01
-4.9876320E-01,1.19629E-01
-4.9873200E-01,1.21582E-01
-4.9870080E-01,1.18652E-01
-4.9866960E-01,1.25488E-01
-4.9863840E-01,1.30371E-01
-4.9860720E-01,1.30371E-01
-4.9857600E-01,1.29395E-01
-4.9854480E-01,1.29395E-01
-4.9851360E-01,1.33301E-01
-4.9848240E-01,1.33301E-01
-4.9845120E-01,1.36230E-01
-4.9842000E-01,1.37207E-01
-4.9838880E-01,1.33301E-01
-4.9835760E-01,1.34277E-01
-4.9832640E-01,1.37207E-01
-4.9829520E-01,1.37207E-01
-4.9826400E-01,1.35254E-01
-4.9823280E-01,1.33301E-01
-4.9820160E-01,1.38184E-01
-4.9817040E-01,1.36230E-01
-4.9813920E-01,1.35254E-01
-4.9810800E-01,1.35254E-01
-4.9807680E-01,1.36230E-01
-4.9804560E-01,1.37207E-01
-4.9801440E-01,1.31348E-01
-4.9798320E-01,1.30371E-01
-4.9795200E-01,1.32324E-01
-4.9792080E-01,1.32324E-01
-4.9788960E-01,1.26465E-01
-4.9785840E-01,1.24512E-01
-4.9782720E-01,1.24512E-01
-4.9779600E-01,1.27441E-01
-4.9776480E-01,1.22559E-01
-4.9773360E-01,1.25488E-01
-4.9770240E-01,1.20605E-01
-4.9767120E-01,1.20605E-01
-4.9764000E-01,1.19629E-01
-4.9760880E-01,1.14746E-01
-4.9757760E-01,1.10840E-01
-4.9754640E-01,1.16699E-01
-4.9751520E-01,1.12793E-01
-4.9748400E-01,1.10840E-01
-4.9745280E-01,1.08887E-01
-4.9742160E-01,1.04004E-01
-4.9739040E-01,1.03027E-01
-4.9735920E-01,1.04980E-01
-4.9732800E-01,1.02051E-01
-4.9729680E-01,1.00098E-01
-4.9726560E-01,9.81445E-02
-4.9723440E-01,1.00098E-01
-4.9720320E-01,9.61914E-02
-4.9717200E-01,8.93555E-02
-4.9714080E-01,9.03320E-02
-4.9710960E-01,9.03320E-02
-4.9707840E-01,9.03320E-02
-4.9704720E-01,8.64258E-02
-4.9701600E-01,8.54492E-02
-4.9698480E-01,8.05664E-02
-4.9695360E-01,8.15430E-02
-4.9692240E-01,8.05664E-02
-4.9689120E-01,7.95898E-02
-4.9686000E-01,7.47070E-02
-4.9682880E-01,7.27539E-02
-4.9679760E-01,7.66602E-02
-4.9676640E-01,6.98242E-02
-4.9673520E-01,6.68945E-02
-4.9670400E-01,6.49414E-02
-4.9667280E-01,6.68945E-02
-4.9664160E-01,5.90820E-02
-4.9661040E-01,6.10352E-02
-4.9657920E-01,6.00586E-02
-4.9654800E-01,5.81055E-02
-4.9651680E-01,5.51758E-02
-4.9648560E-01,5.32227E-02
-4.9645440E-01,5.32227E-02
-4.9642320E-01,5.02930E-02
-4.9639200E-01,4.54102E-02
-4.9636080E-01,4.73633E-02
-4.9632960E-01,4.24805E-02
-4.9629840E-01,4.54102E-02
-4.9626720E-01,4.44336E-02
-4.9623600E-01,3.95508E-02
-4.9620480E-01,3.85742E-02
-4.9617360E-01,3.75977E-02
-4.9614240E-01,3.66211E-02
-4.9611120E-01,3.46680E-02
-4.9608000E-01,3.46680E-02
-4.9604880E-01,3.36914E-02
-4.9601760E-01,2.78320E-02
-4.9598640E-01,2.49023E-02
-4.9595520E-01,2.97852E-02
-4.9592400E-01,2.29492E-02
-4.9589280E-01,2.19727E-02
-4.9586160E-01,2.19727E-02
-4.9583040E-01,1.90430E-02
-4.9579920E-01,2.09961E-02
-4.9576800E-01,2.09961E-02
-4.9573680E-01,1.22070E-02
-4.9570560E-01,1.51367E-02
-4.9567440E-01,1.80664E-02
-4.9564320E-01,1.41602E-02
-4.9561200E-01,1.41602E-02
-4.9558080E-01,8.30078E-03
-4.9554960E-01,1.12305E-02
-4.9551840E-01,8.30078E-03
-4.9548720E-01,8.30078E-03
-4.9545600E-01,1.12305E-02
-4.9542480E-01,1.31836E-02
-4.9539360E-01,1.51367E-02
-4.9536240E-01,1.41602E-02
-4.9533120E-01,1.51367E-02
-4.9530000E-01,2.09961E-02
-4.9526880E-01,1.80664E-02
-4.9523760E-01,1.80664E-02
-4.9520640E-01,2.00195E-02
-4.9517520E-01,2.09961E-02
-4.9514400E-01,2.39258E-02
-4.9511280E-01,2.49023E-02
-4.9508160E-01,2.29492E-02
-4.9505040E-01,2.58789E-02
-4.9501920E-01,2.88086E-02
-4.9498800E-01,2.68555E-02
-4.9495680E-01,3.36914E-02
-4.9492560E-01,3.07617E-02
-4.9489440E-01,3.27148E-02
-4.9486320E-01,3.27148E-02
-4.9483200E-01,3.36914E-02
-4.9480080E-01,3.36914E-02
-4.9476960E-01,3.56445E-02
-4.9473840E-01,4.15039E-02
-4.9470720E-01,4.05273E-02
-4.9467600E-01,4.24805E-02
-4.9464480E-01,4.05273E-02
-4.9461360E-01,4.73633E-02
-4.9458240E-01,4.93164E-02
-4.9455120E-01,4.54102E-02
-4.9452000E-01,4.93164E-02
-4.9448880E-01,5.22461E-02
-4.9445760E-01,4.93164E-02
-4.9442640E-01,5.32227E-02
-4.9439520E-01,5.41992E-02
-4.9436400E-01,5.32227E-02
-4.9433280E-01,5.32227E-02
-4.9430160E-01,5.41992E-02
-4.9427040E-01,5.61523E-02
-4.9423920E-01,5.90820E-02
-4.9420800E-01,6.10352E-02
-4.9417680E-01,6.29883E-02
-4.9414560E-01,6.00586E-02
-4.9411440E-01,6.10352E-02
-4.9408320E-01,6.59180E-02
-4.9405200E-01,6.49414E-02
-4.9402080E-01,7.08008E-02
-4.9398960E-01,6.68945E-02
-4.9395840E-01,7.08008E-02
-4.9392720E-01,7.08008E-02
-4.9389600E-01,7.27539E-02
-4.9386480E-01,7.47070E-02
-4.9383360E-01,7.66602E-02
-4.9380240E-01,7.56836E-02
-4.9377120E-01,7.86133E-02
-4.9374000E-01,7.95898E-02
-4.9370880E-01,7.86133E-02
-4.9367760E-01,8.15430E-02
-4.9364640E-01,8.05664E-02
-4.9361520E-01,8.15430E-02
-4.9358400E-01,8.34961E-02
-4.9355280E-01,8.54492E-02
-4.9352160E-01,8.64258E-02
-4.9349040E-01,8.93555E-02
-4.9345920E-01,8.64258E-02
-4.9342800E-01,8.93555E-02
-4.9339680E-01,8.93555E-02
-4.9336560E-01,9.42383E-02
-4.9333440E-01,9.03320E-02
-4.9330320E-01,9.52148E-02
-4.9327200E-01,9.42383E-02
-4.9324080E-01,9.52148E-02
-4.9320960E-01,1.02051E-01
-4.9317840E-01,9.42383E-02
-4.9314720E-01,1.00098E-01
-4.9311600E-01,1.01074E-01
-4.9308480E-01,1.01074E-01
-4.9305360E-01,1.00098E-01
-4.9302240E-01,1.03027E-01
-4.9299120E-01,1.02051E-01
-4.9296000E-01,1.04004E-01
-4.9292880E-01,1.05957E-01
-4.9289760E-01,1.09863E-01
-4.9286640E-01,1.07910E-01
-4.9283520E-01,1.10840E-01
-4.9280400E-01,1.10840E-01
-4.9277280E-01,1.09863E-01
-4.9274160E-01,1.11816E-01
-4.9271040E-01,1.05957E-01
-4.9267920E-01,1.17676E-01
-4.9264800E-01,1.15723E-01
-4.9261680E-01,1.16699E-01
-4.9258560E-01,1.12793E-01
-4.9255440E-01,1.19629E-01
-4.9252320E-01,1.18652E-01
-4.9249200E-01,1.18652E-01
-4.9246080E-01,1.19629E-01
-4.9242960E-01,1.19629E-01
-4.9239840E-01,1.21582E-01
-4.9236720E-01,1.24512E-01
-4.9233600E-01,1.25488E-01
-4.9230480E-01,1.22559E-01
-4.9227360E-01,1.24512E-01
-4.9224240E-01,1.25488E-01
-4.9221120E-01,1.25488E-01
-4.9218000E-01,1.28418E-01
-4.9214880E-01,1.24512E-01
-4.9211760E-01,1.24512E-01
-4.9208640E-01,1.28418E-01
-4.9205520E-01,1.27441E-01
-4.9202400E-01,1.25488E-01
-4.9199280E-01,1.28418E-01
-4.9196160E-01,1.28418E-01
-4.9193040E-01,1.25488E-01
-4.9189920E-01,1.23535E-01
-4.9186800E-01,1.19629E-01
-4.9183680E-01,1.17676E-01
-4.9180560E-01,1.18652E-01
-4.9177440E-01,1.12793E-01
-4.9174320E-01,1.11816E-01
-4.9171200E-01,1.07910E-01
-4.9168080E-01,9.91211E-02
-4.9164960E-01,1.00098E-01
-4.9161840E-01,9.32617E-02
-4.9158720E-01,9.13086E-02
-4.9155600E-01,8.83789E-02
-4.9152480E-01,7.86133E-02
-4.9149360E-01,7.47070E-02
-4.9146240E-01,7.08008E-02
-4.9143120E-01,6.39648E-02
-4.9140000E-01,6.00586E-02
-4.9136880E-01,5.32227E-02
-4.9133760E-01,4.44336E-02
-4.9130640E-01,4.24805E-02
-4.9127520E-01,3.07617E-02
-4.9124400E-01,3.17383E-02
-4.9121280E-01,2.09961E-02
-4.9118160E-01,1.41602E-02
-4.9115040E-01,1.51367E-02
-4.9111920E-01,1.02539E-02
-4.9108800E-01,4.88281E-04
-4.9105680E-01,-4.88281E-04
-4.9102560E-01,-7.32422E-03
-4.9099440E-01,-1.90430E-02
-4.9096320E-01,-2.39258E-02
-4.9093200E-01,-2.78320E-02
-4.9090080E-01,-2.97852E-02
-4.9086960E-01,-3.75977E-02
-4.9083840E-01,-4.44336E-02
-4.9080720E-01,-4.73633E-02
-4.9077600E-01,-5.41992E-02
-4.9074480E-01,-5.81055E-02
-4.9071360E-01,-6.49414E-02
-4.9068240E-01,-7.17773E-02
-4.9065120E-01,-7.95898E-02
-4.9062000E-01,-8.64258E-02
-4.9058880E-01,-8.34961E-02
-4.9055760E-01,-9.03320E-02
-4.9052640E-01,-9.81445E-02
-4.9049520E-01,-1.03027E-01
-4.9046400E-01,-1.06934E-01
-4.9043280E-01,-1.08887E-01
-4.9040160E-01,-1.11816E-01
-4.9037040E-01,-1.19629E-01
-4.9033920E-01,-1.19629E-01
-4.9030800E-01,-1.27441E-01
-4.9027680E-01,-1.29395E-01
-4.9024560E-01,-1.29395E-01
-4.9021440E-01,-1.37207E-01
-4.9018320E-01,-1.42090E-01
-4.9015200E-01,-1.41113E-01
-4.9012080E-01,-1.46973E-01
-4.9008960E-01,-1.49902E-01
-4.9005840E-01,-1.49902E-01
-4.9002720E-01,-1.54785E-01
-4.8999600E-01,-1.54785E-01
-4.8996480E-01,-1.53809E-01
-4.8993360E-01,-1.57715E-01
-4.8990240E-01,-1.60645E-01
-4.8987120E-01,-1.60645E-01
-4.8984000E-01,-1.61621E-01
-4.8980880E-01,-1.65527E-01
-4.8977760E-01,-1.66504E-01
-4.8974640E-01,-1.68457E-01
-4.8971520E-01,-1.68457E-01
-4.8968400E-01,-1.70410E-01
-4.8965280E-01,-1.68457E-01
-4.8962160E-01,-1.72363E-01
-4.8959040E-01,-1.75293E-01
-4.8955920E-01,-1.75293E-01
-4.8952800E-01,-1.77246E-01
-4.8949680E-01,-1.73340E-01
-4.8946560E-01,-1.80176E-01
-4.8943440E-01,-1.78223E-01
-4.8940320E-01,-1.79199E-01
-4.8937200E-01,-1.80176E-01
-4.8934080E-01,-1.80176E-01
-4.8930960E-01,-1.82129E-01
-4.8927840E-01,-1.80176E-01
-4.8924720E-01,-1.81152E-01
-4.8921600E-01,-1.79199E-01
-4.8918480E-01,-1.79199E-01
-4.8915360E-01,-1.82129E-01
-4.8912240E-01,-1.83105E-01
-4.8909120E-01,-1.82129E-01
-4.8906000E-01,-1.83105E-01
-4.8902880E-01,-1.86035E-01
-4.8899760E-01,-1.87012E-01
-4.8896640E-01,-1.84082E-01
-4.8893520E-01,-1.83105E-01
-4.8890400E-01,-1.84082E-01
-4.8887280E-01,-1.83105E-01
-4.8884160E-01,-1.81152E-01
-4.8881040E-01,-1.83105E-01
-4.8877920E-01,-1.81152E-01
-4.8874800E-01,-1.84082E-01
-4.8871680E-01,-1.82129E-01
-4.8868560E-01,-1.81152E-01
-4.8865440E-01,-1.83105E-01
-4.8862320E-01,-1.83105E-01
-4.8859200E-01,-1.83105E-01
-4.8856080E-01,-1.81152E-01
-4.8852960E-01,-1.84082E-01
-4.8849840E-01,-1.79199E-01
-4.8846720E-01,-1.81152E-01
-4.8843600E-01,-1.78223E-01
-4.8840480E-01,-1.80176E-01
-4.8837360E-01,-1.84082E-01
-4.8834240E-01,-1.77246E-01
-4.8831120E-01,-1.86035E-01
